idx,raw_dtw,emb_dtw,emb_cam_dtw,is_event,date
369,1.1603845082796533,0.6325155630684219,0.8026295040180266,0,2024-09-19
370,0.9560714108603339,0.6836135448315889,0.8729698190594957,0,2024-09-20
371,0.8896427154541013,0.6457550575081924,0.7275969652692611,0,2024-09-23
372,0.7944827901905979,0.48093591904228056,0.6195381437995761,0,2024-09-24
373,0.7199998923710412,0.41100353478024276,0.529664957932347,0,2024-09-25
374,0.6860713277544291,0.44040202082524127,0.5356221836309788,0,2024-09-26
375,0.7078570297786165,0.443354578908875,0.5482941208802197,0,2024-09-27
376,0.7646427495138983,0.5317825577247561,0.6577651028790714,1,2024-09-30
377,1.4807692674490123,0.9404637811451607,1.0883911565868916,0,2024-10-01
378,1.4784615590022165,1.0944627242256109,1.2386576947404215,0,2024-10-02
379,1.4492307809683,1.342275752858881,1.4970152149546327,0,2024-10-03
380,1.5088461362398593,1.5518129189217547,1.988140491533703,0,2024-10-04
381,1.4015384820791397,1.610094466816817,2.0874330038426026,0,2024-10-07
382,1.5014814447473608,1.6432144600879623,2.1214629073399816,0,2024-10-08
383,1.5639285360063835,1.782998132619551,2.2826727785626018,0,2024-10-09
384,1.935769044435942,1.7686308279514522,2.463208057412068,0,2024-10-10
385,2.2459998321533217,1.6896312439761787,2.404476363768584,0,2024-10-11
386,2.0988460320692806,1.567050804790123,2.0116880978620326,0,2024-10-14
387,2.1703999710083015,1.3278805807325669,1.6483788820006162,0,2024-10-15
388,2.2674999634424853,1.247502083204742,1.5857768536229875,0,2024-10-16
389,2.300000024878461,1.1687098247201788,1.4702416334572834,0,2024-10-17
390,2.4004546512256977,1.0923811918631363,1.3668337818930505,0,2024-10-18
391,1.7892311903146594,1.076487967845494,1.3619161995495972,0,2024-10-21
392,1.7096300831547486,1.1125158152536196,1.3675767671472199,0,2024-10-22
393,1.6110718931470596,0.8896834468095968,1.0984508048499775,0,2024-10-23
394,1.5572418344431909,0.7716014778752345,0.955707526734465,0,2024-10-24
395,1.7444830598502319,0.5999910915820766,0.7249792784386186,0,2024-10-25
396,1.724666881561279,0.6267476542398916,0.7275489210600484,0,2024-10-28
397,2.225172536126499,0.6874993927243045,0.8560630510113701,0,2024-10-29
398,2.1696666399637867,0.7468092550186589,0.9088481357992536,0,2024-10-30
399,2.4678569861820767,0.856945960387839,1.034492132982193,0,2024-10-31
400,2.599285500390189,1.133558416758081,1.409526661841967,0,2024-11-01
401,3.4809088706970215,1.652142003761732,2.037085417345982,0,2024-11-04
402,3.5004543391141025,1.7672695280612007,2.1963986293598956,0,2024-11-05
403,3.6299997511364164,1.8836084088685792,2.4487523563504827,0,2024-11-06
404,2.2162964079115124,1.262744647256209,1.5879279736568515,0,2024-11-07
405,1.8544445391054505,1.0278085411675795,1.4111007029210512,0,2024-11-08
406,1.7716002273559568,1.0613627648475106,1.4000225376763842,0,2024-11-11
407,1.6172002029418941,0.9710512281720081,1.2973248005725977,0,2024-11-12
408,1.5024002456665033,0.8305974998727228,1.0740093197796896,0,2024-11-13
409,1.4103848750774675,0.80216999859103,1.0333415540006818,0,2024-11-14
410,1.3318521005135995,0.796828808873481,1.019551987563054,0,2024-11-15
411,1.3578573295048304,0.7636162334308462,0.97060445845653,0,2024-11-18
412,1.3117859363555908,0.7574294362473559,0.9595169816868517,0,2024-11-19
413,1.6453846784738384,0.7302686706526884,0.9033231076150049,0,2024-11-20
414,1.6396296819051097,0.7189868116482864,0.8599602479137903,0,2024-11-21
415,1.8688000869750971,0.7337066873566599,0.8671776958580147,0,2024-11-22
416,1.7600001188424916,0.7666423725633956,0.893365484776691,0,2024-11-25
417,1.8108001708984376,0.8413997871134608,0.9457950174571067,0,2024-11-26
418,1.873461209810697,1.1089181750530746,1.2150005310622378,0,2024-11-27
419,1.5822219142207392,1.2324487087107865,1.6094333781656627,0,2024-11-28
420,1.2114283016749792,1.378177260026709,1.8400655809999826,0,2024-11-29
421,1.0442855017525807,1.158674256432418,1.5359844306560078,0,2024-12-02
422,0.7476664225260414,0.863749485958532,1.1745969790352195,0,2024-12-03
423,0.7355552602697296,0.6127300319852309,0.7484535739618902,0,2024-12-04
424,0.7739283357347756,0.6737383867609924,0.8482821285753829,0,2024-12-05
425,0.8599997626410585,0.7068032627737528,0.9040653607818571,0,2024-12-06
426,0.9703843410198503,0.6407609407612197,0.8351857217140601,0,2024-12-09
427,1.050799751281738,0.5917837888096201,0.7969195907273792,0,2024-12-10
428,1.1091997146606443,0.5887680476892246,0.7975816616166528,1,2024-12-11
429,1.169615232027494,0.6316735754176386,0.8282932691187918,1,2024-12-12
430,1.277199821472168,0.8168032638432206,0.9787515402044655,1,2024-12-13
431,1.4247998809814453,0.885662336700526,1.0307829284378152,1,2024-12-16
432,1.4744443187007197,1.2591714659404414,1.6444343698098083,1,2024-12-17
433,1.5864283697945731,1.635023229948413,2.073167602079283,0,2024-12-18
434,2.138845993922307,1.533977572235232,1.9958718926157317,0,2024-12-19
435,2.5739998626708984,1.648243472560513,2.205723089958202,0,2024-12-20
436,2.735199851989746,1.7428807810673796,2.2598987435867244,0,2024-12-23
437,2.720799903869629,1.751856607653518,2.3798561839351073,0,2024-12-24
438,2.358799819946289,1.4070381423455618,1.8883121105616465,0,2024-12-25
439,2.1539998626708985,1.123820554635391,1.5481723917265586,0,2024-12-26
440,1.908399887084961,0.9408349570484853,1.317267201435314,0,2024-12-27
441,1.7311999130249023,0.8138561059013861,1.1276804127360551,0,2024-12-30
442,1.5187999725341794,0.6971475320494009,0.9747532486888421,0,2024-12-31
443,1.47879997253418,0.729449775788185,1.0113429747639207,0,2025-01-02
444,1.5115999984741213,0.7516300597175666,1.0283754262940616,0,2025-01-03
445,1.4759999847412113,0.8167380221571928,0.9801514058801603,0,2025-01-06
446,1.4060000610351566,0.9011815914842113,1.0434552728558821,0,2025-01-07
447,1.464000053405762,0.8821927514545719,1.0374418695769403,0,2025-01-08
448,1.412222297103317,0.8805315258233283,1.1190030135600433,0,2025-01-09
449,1.5888000106811526,0.9366128355175601,1.200823475755093,0,2025-01-10
450,1.6353846696706922,1.0133303003141827,1.2799492663911536,0,2025-01-13
451,1.8280770595257099,1.1505281801643106,1.4066076658123965,0,2025-01-14
452,1.9265384674072266,1.4123444596365125,1.69653852473694,0,2025-01-15
453,1.5903333346048991,1.715020343042047,2.217484832642856,0,2025-01-16
454,1.2838462316072905,1.4829659071453225,1.9442909635226562,0,2025-01-17
455,0.7896296536480939,1.0522314312490129,1.3727060691636574,0,2025-01-20
456,0.6625926406295214,0.9439234578606078,1.203793708437528,0,2025-01-21
457,0.5321428775787356,0.7975633972731864,1.0331802256295795,0,2025-01-22
458,0.4789656935067011,0.6619365329557942,0.7327727380560112,0,2025-01-23
459,0.43033345540364565,0.6520571621628926,0.7699869743133587,0,2025-01-24
460,0.42066679000854484,0.7700601697124054,0.9370872629579013,0,2025-01-27
461,0.6761539165790265,0.7430462637339523,0.9238156587041383,0,2025-01-28
462,0.6442308792701137,0.7717769709450728,0.9310303842566456,0,2025-01-29
463,0.599615500523494,0.7590652347109591,0.9050402772043089,0,2025-01-30
464,0.5144445984451862,0.715977725622707,0.8490865663893383,0,2025-01-31
465,0.5207145214080814,0.7820739999010992,0.9178993391152916,0,2025-02-03
466,0.9285186838220669,0.9091563070282046,1.0445075083026265,0,2025-02-04
467,1.0876924441410947,1.0970531673114352,1.2407542349779088,0,2025-02-05
468,1.1738463181715746,1.3650247479236057,1.5031611962932856,0,2025-02-06
469,0.874827582260658,1.5840174418281017,2.0146630473553553,0,2025-02-07
470,0.6335483981717017,1.2482783279567229,1.6562021292062723,0,2025-02-10
471,0.5596666971842448,1.1095071795812796,1.4114452707037806,0,2025-02-11
472,0.49413805994494225,1.0617504209783712,1.386658038599305,0,2025-02-12
473,0.4993104934692385,0.9348246835131239,1.2367783718619603,0,2025-02-13
474,0.3851723177679652,0.7986737074059337,0.9531296782197152,0,2025-02-14
475,0.38499988828386555,0.6247085436086558,0.8062316042058763,0,2025-02-17
476,0.4160713468279155,0.6025083432351562,0.7712001650837391,0,2025-02-18
477,0.40607135636465863,0.6001570228581835,0.7642436397679828,0,2025-02-19
478,0.4225924809773761,0.6282813664092005,0.7979643717355089,0,2025-02-20
479,0.45259246119746427,0.8139700349426758,1.0151811093092131,0,2025-02-21
480,0.5089284351893834,0.8859608588215471,1.1244681541882946,0,2025-02-24
481,0.6740740316885488,0.9695605724385394,1.2715858063745975,0,2025-02-25
482,0.8876923047579252,1.210080113283667,1.5981485598946361,0,2025-02-26
483,1.0403845860407903,1.4167361178650881,1.8577580661630493,0,2025-02-27
484,1.5087997817993162,1.6553171655325674,2.164655694354438,0,2025-02-28
485,1.655184851752387,1.852669656067514,2.474390711232157,0,2025-03-03
486,1.9023074370164141,1.6923565658647304,2.4138091460469804,0,2025-03-04
487,1.9676922284639804,1.6116048847044644,2.2895550863787117,1,2025-03-05
488,2.0643999099731447,1.5969601604844823,2.2467826381433,0,2025-03-06
489,2.300399971008301,1.5594622080274463,2.249393047400912,0,2025-03-07
490,2.4552000808715824,1.5892395720791035,2.2363161637892195,0,2025-03-10
491,2.8124001312255857,1.5632427840222054,2.1339504333295407,0,2025-03-11
492,3.1404001617431643,1.5797957367487176,2.100659947176536,0,2025-03-12
493,3.2623078639690695,1.5842130962215724,2.126621716557899,0,2025-03-13
494,4.125000260092995,1.5755956471349526,2.0045038303826788,0,2025-03-14
495,4.428571746462867,1.3770258148573622,1.730504949756817,0,2025-03-17
496,4.267272992567583,1.187599944934541,1.4735803578915982,0,2025-03-18
497,4.192608999169392,1.052608895896064,1.3185309926372046,0,2025-03-19
498,4.062083601951599,0.8290410652619654,1.061450229343103,0,2025-03-20
499,4.391599998474121,0.609624040250906,0.7327720001933765,0,2025-03-21
500,4.568400154113769,0.5100657366041342,0.604675065962974,0,2025-03-24
501,3.6010347892498147,0.5012131020285018,0.6024923516338169,0,2025-03-25
502,3.3456669807434083,0.5866682926886371,0.7165293913140327,0,2025-03-26
503,4.010000190734863,0.7114203314933533,0.894736545337095,1,2025-03-27
504,3.912400245666504,0.7087257976786137,0.8805857934583221,1,2025-03-28
505,4.24625027179718,0.7209241916763788,0.9005474980430327,1,2025-03-31
506,4.126400260925293,0.7292936253674803,0.9030196488983104,1,2025-04-01
507,4.128400230407715,0.7511588552864457,0.918947466073444,1,2025-04-02
508,4.369583566983541,0.8809038799972159,1.0485641607818201,1,2025-04-03
509,4.873913267384404,1.1234516579345426,1.2961865271799262,1,2025-04-04
510,6.187272982163862,1.5128187567249853,1.8645827340623495,0,2025-04-07
511,7.122727437452837,1.7203280674343497,2.199796251770819,0,2025-04-08
512,8.697619256519136,1.7501943638454867,2.4412354753668026,1,2025-04-09
513,9.62900013923645,1.81038685398216,2.4240370303276717,0,2025-04-10
514,9.069565441297447,1.7433464265790277,2.3608743994690062,0,2025-04-11
515,9.695217671601668,1.5523985149058837,2.0235336541527236,0,2025-04-14
516,10.085652434307596,1.315819252538209,1.6805301900220457,0,2025-04-15
517,9.951250274976095,1.1149882926252959,1.390310666075771,0,2025-04-16
518,10.000400276184083,0.8747381679675684,1.0580599384794307,0,2025-04-17
519,10.345600395202636,0.8734652405177552,1.037322513864903,0,2025-04-18
520,11.610000237174656,0.8980827496990814,1.0867714581149484,0,2025-04-21
521,11.720416903495789,0.915154278079871,1.1203749893230401,0,2025-04-22
522,12.43125037352244,0.9333026977606833,1.1407486232117676,0,2025-04-23
523,12.37480052947998,0.9230630254118259,1.1317584358215529,0,2025-04-24
524,15.992500352859498,0.8605068665933657,0.9205617270199713,0,2025-04-25
525,16.152000379562377,0.5854880201293501,0.7279833911683883,0,2025-04-28
526,16.295500326156617,0.4972694801996654,0.6155255671872897,0,2025-04-29
527,16.41550030708313,0.5576567590337127,0.6607685008985112,0,2025-04-30
528,16.57500033378601,0.7115064919138162,0.8514839570477417,0,2025-05-01
529,16.304000329971313,0.9966678056660558,1.1361339320615247,0,2025-05-02
530,15.172500276565552,1.2452499038253522,1.4028243756972012,0,2025-05-05
531,14.005500268936157,1.2632156612764005,1.4327117141610275,0,2025-05-06
532,12.627000188827514,1.0178748834441702,1.1522436028934073,0,2025-05-07
533,12.123500204086303,1.2114232870939212,1.4726098674889359,0,2025-05-08
534,11.211500120162963,0.9914873278229631,1.2156817340767072,0,2025-05-09
535,10.428500032424926,0.7114561284778005,0.8325707304047145,0,2025-05-12
536,7.674799995422363,0.7365691688700106,0.8819013103022326,0,2025-05-13
537,7.164799919128418,0.9404950570784674,1.1081223762500831,0,2025-05-14
538,6.603999977111816,0.9322249603345506,1.1273906732931456,0,2025-05-15
539,6.0532001113891605,1.0848426120042407,1.267592682811165,0,2025-05-16
540,5.464400062561035,1.3344158592045645,1.5600386622431086,0,2025-05-19
541,4.850800056457519,1.2877694698218507,1.529377783970834,0,2025-05-20
542,4.319599952697754,1.1896882517739742,1.4286908289586424,0,2025-05-21
543,4.056399955749511,1.0696987851785913,1.3234513024379084,0,2025-05-22
544,4.050416668256124,1.003816381885369,1.2491469020221833,0,2025-05-23
545,4.2021739379219385,1.0336647233368828,1.2758440568287035,0,2025-05-26
546,4.3536364381963555,0.9901511707810678,1.22235513065129,0,2025-05-27
547,4.407619067600796,1.1087971127961644,1.3290843989336096,0,2025-05-28
548,4.259523709615072,1.1213409316179381,1.302465972240028,0,2025-05-29
549,3.9618180448358715,1.1505167141515562,1.2610117824105769,0,2025-05-30
550,3.0851853335345236,1.4464309717258452,1.5673345424310068,0,2025-06-02
551,2.932692564450778,1.2814580690608524,1.6895792532923648,0,2025-06-03
552,2.4200002529003,0.9099036669245097,1.1754084383270973,0,2025-06-04
553,2.144444889492459,0.6128924426923018,0.8210895143562115,0,2025-06-05
554,2.092800331115723,0.5446397681971934,0.6887698986001247,0,2025-06-06
555,1.6756003189086914,0.48320144655629466,0.7009768398119456,0,2025-06-09
556,1.5388464927673338,0.48505961419445703,0.6931030037212004,0,2025-06-10
557,1.393703990512424,0.5487539319347159,0.7463047542278725,0,2025-06-11
558,1.2460717133113317,0.5673869685037806,0.7562406669458732,0,2025-06-12
559,1.2696431364331926,0.5577620262715931,0.7689550394416904,0,2025-06-13
560,1.5951854917738173,0.6717837518102279,0.853198358093831,0,2025-06-16
561,1.680000340497052,0.827147412072848,0.9615442711427371,0,2025-06-17
562,2.5554547309875484,1.0559658417102953,1.209396719315489,0,2025-06-18
563,2.6218182390386406,1.2843317714255529,1.403739823166457,0,2025-06-19
564,2.5895651527073076,1.7784359658019475,2.1684977059251067,0,2025-06-20
565,2.496249874432882,1.7769966187187718,2.249777193522084,0,2025-06-23
566,2.43791671593984,1.6065904814723944,2.146394738194404,0,2025-06-24
567,1.9099998814719064,1.2581480567044223,1.6611969554145654,0,2025-06-25
568,1.8336001205444332,0.8093441284232111,1.0363527093174767,0,2025-06-26
569,1.6288000106811524,0.4760555062577966,0.6561574134429862,0,2025-06-27
570,1.3647999954223633,0.47363425789480346,0.6032298577639942,0,2025-06-30
571,1.2569230519808259,0.4680635452999772,0.5770561606093825,0,2025-07-01
572,1.1751852035522463,0.4570492160665722,0.5598430529954551,0,2025-07-02
573,1.1042856829507013,0.4444301754264098,0.539376579050366,0,2025-07-03
574,1.0453571251460487,0.38683390510374205,0.4618572310907532,0,2025-07-04
575,1.151153894571158,0.4122057090652774,0.4912838946595719,0,2025-07-07
576,1.1996155151954067,0.42812705352422503,0.5306584098278441,0,2025-07-08
577,1.2792308147136984,0.47603649385454583,0.5740634193110532,0,2025-07-09
578,1.1087501347064972,0.543056544370694,0.6042288600010033,0,2025-07-10
579,1.3038713393672816,0.7089731491473874,0.8027024953713274,0,2025-07-11
580,1.2059379220008843,0.6983994139647881,0.7480257111304608,0,2025-07-14
581,1.4075864923411405,1.0842009524345193,1.489269992842331,0,2025-07-15
582,1.387143066951207,1.2218245995374901,1.5993220305121973,0,2025-07-16
583,1.4303997421264651,1.5094338763974933,1.9651400729636017,0,2025-07-17
584,1.2683995819091798,1.482408561995169,1.889513177305243,0,2025-07-18
585,1.0684611247136042,1.298337859847074,1.6488471782376564,0,2025-07-21
586,0.9835995483398441,1.2375522741904292,1.63677800574624,0,2025-07-22
587,0.9467995834350589,1.218187199284251,1.5413818600470661,0,2025-07-23
588,0.6369997024536135,1.0563917711441229,1.3626313528882548,0,2025-07-24
589,0.6389652120655983,0.9570939923174429,1.2501706326911701,0,2025-07-25
590,0.634999717984881,0.9138474346983009,1.2163077094771435,0,2025-07-28
591,0.6339283330099926,1.026627069997632,1.3079266177250486,0,2025-07-29
592,0.6367855412619458,1.0154185806539753,1.2751161872908656,0,2025-07-30
593,0.5807140895298553,0.9633983988442366,1.1981027012604537,0,2025-07-31
594,0.6351850297715933,0.9767284397008885,1.2552846846470547,0,2025-08-01
595,0.8070368943391025,1.1256091804567043,1.4395556809607497,0,2025-08-04
596,0.8140739864773223,1.1887215074329007,1.5990060026074824,0,2025-08-05
597,0.899999985328088,1.2828819662784303,1.698142529678104,0,2025-08-06
598,0.9696153860825765,1.4732310955680492,1.9105817688033075,0,2025-08-07
599,1.0611109910187901,1.596648612991018,2.081295313957897,0,2025-08-08
600,0.9753844921405499,1.2194672802257032,1.6560905493514215,0,2025-08-11
601,0.792692074408898,1.021559105486755,1.345454412145707,0,2025-08-12
602,0.6569228172302246,0.6792137978444173,0.8736539662954782,0,2025-08-13
603,0.4439997482299807,0.47819228202259945,0.6020002256685298,0,2025-08-14
604,0.42799976348876967,0.5157780979668,0.6724339756133403,0,2025-08-15
605,0.40879978179931675,0.473594004099637,0.6075120026141151,0,2025-08-18
606,0.39583313465118447,0.43829613626256025,0.5813457834768209,0,2025-08-19
607,0.41541647911071816,0.47304269041053437,0.6341582139881924,0,2025-08-20
608,0.4195831219355268,0.4996700242347326,0.66721096597081,0,2025-08-21
609,0.4986954564633579,0.5112787384238279,0.7034965382524794,0,2025-08-22
610,0.45249986648559576,0.5411438518847916,0.7060202721429031,0,2025-08-25
611,0.4295999145507814,0.5852497296344759,0.6926978649384175,0,2025-08-26
612,0.48839992523193365,0.6581078196917411,0.7697203792919269,0,2025-08-27
613,0.8087998199462895,0.9531437861136782,1.0695371708518029,0,2025-08-28
614,1.142000007629395,1.314481325756753,1.608207684420396,0,2025-08-29
615,0.8807141440255302,1.3207291845827256,1.6962363594315208,0,2025-09-01
616,0.7728569848196847,1.16536883559515,1.5133132593685927,0,2025-09-02
617,0.7592855521610805,1.0954014892970076,1.413368919759235,0,2025-09-03
618,0.7362067123939251,1.1076711207387526,1.5098557534065777,0,2025-09-04
619,0.7186205962608601,1.141360156037274,1.4832129432843635,0,2025-09-05
620,0.708571297781808,1.1653343764041268,1.5050459233189077,0,2025-09-08
621,0.8165382972130408,1.1625553417883443,1.5992686761431036,0,2025-09-09
622,0.8146152129540076,1.248853398428186,1.6508017793883487,0,2025-09-10
623,0.7599998987638032,1.132385259613516,1.4644801870847706,0,2025-09-11
624,0.614814687658239,0.9413453654829099,1.2173366982628628,0,2025-09-12
625,0.5351722980367726,0.7078290231068095,0.8884136812908437,0,2025-09-15
626,0.5062067426484209,0.7606041056180637,0.9730952299357654,0,2025-09-16
627,0.5317855562482565,0.8039824364492208,1.0425884791241753,0,2025-09-17
628,0.5399998205679438,0.8324080764489158,1.1211680250147864,0,2025-09-18
629,0.5596295109501596,0.8772626904441393,1.1837052665116088,0,2025-09-19
630,0.5262961917453349,0.9184455436905169,1.1080036718464998,0,2025-09-22
631,0.5947999191284188,0.9397858068776522,1.1508168887960946,0,2025-09-23
632,0.7195998001098638,0.9757964809609102,1.2188006229396509,0,2025-09-24
633,0.8215999221801761,1.2225010245802335,1.5540996174656738,0,2025-09-25
634,0.959999923706055,1.5226709588235514,1.8715734809400701,0,2025-09-26
635,0.6743330955505373,1.5802367163578686,1.9862968184922984,0,2025-09-29
636,0.703103197032008,1.3971980515170603,1.7588867072199397,0,2025-09-30
637,0.715714045933315,1.2456273515397538,1.5947061399322717,0,2025-10-01
638,0.7637035228587966,1.208606990797862,1.5432695082661059,0,2025-10-02
639,0.8257692410395698,1.192114163081282,1.508744686212603,0,2025-10-03
640,0.7785185707939998,1.1819990967992091,1.5321067212775554,0,2025-10-06
641,0.8022223225346321,1.2697997390213998,1.700216787150979,0,2025-10-07
642,0.9525000254313154,1.4140427769978319,1.8227980487682094,0,2025-10-08
643,0.9929166237513227,1.4917840826561755,1.95755797620581,1,2025-10-09
644,0.9695999526977542,1.4455979752425037,1.8323345861575626,0,2025-10-10
645,1.2158333460489912,1.6782060783178525,2.18518873905723,1,2025-10-13
646,1.329166650772095,1.9537861224000224,2.6983288724380197,0,2025-10-14
647,1.440799827575684,2.040961395059743,2.7465543206186047,0,2025-10-15
648,1.4942306371835568,1.6952157079642274,2.282746437833647,0,2025-10-16
649,1.9011998367309575,1.6277682345455178,2.269622131218707,0,2025-10-17
650,2.1429165204366054,1.6730031699495211,2.3620647898470613,0,2025-10-20
651,2.234166502952576,1.5655375137907752,2.103262858387448,0,2025-10-21
652,1.9442309966454139,1.2267297081472632,1.6353540634485464,0,2025-10-22
653,1.8403848868149977,0.9350317365330589,1.1986329722851834,0,2025-10-23
654,1.6111110404685691,0.8010111215489395,1.0459654323907794,0,2025-10-24
655,1.4708002090454102,0.7119051600732073,0.9499605378895118,0,2025-10-27
656,1.2423999404907227,0.6112619126898057,0.7620989519349088,0,2025-10-28
657,1.0546153508699858,0.5545811758547818,0.7064037922361218,0,2025-10-29
658,1.0676921330965485,0.5663891865910521,0.7158263938110947,0,2025-10-30
659,1.0980767470139727,0.582857810394225,0.7310017187992659,0,2025-10-31
660,1.1480767543499288,0.6051450047524426,0.7561748758889404,0,2025-11-03
661,1.1984613125140853,0.6125532406844593,0.7632897484565982,0,2025-11-04
662,1.2857689857482912,0.6185487837308059,0.8225843164503341,0,2025-11-05
663,1.3823076394888074,0.7008021083833831,0.9177684965738597,0,2025-11-06
664,2.1324000930786133,0.9005566446596549,1.111768620531652,0,2025-11-07
665,2.0688462624183073,1.0062775466077085,1.2222620662055466,0,2025-11-10
666,2.317499836285909,1.230018332337122,1.4105217369282999,1,2025-11-11
667,2.1476001739501953,1.6421927194703008,2.0423064730173257,1,2025-11-12
668,1.8961539268493652,1.546037526065707,2.0514753979216507,1,2025-11-13
669,1.4375001362391877,1.3520437969731207,1.7350996013453333,1,2025-11-14
670,1.2910714830671037,1.2325448175428504,1.6976546441057336,0,2025-11-17
671,1.4462963386818215,1.2670901747839531,1.737319113969903,0,2025-11-18
672,1.7161538784320538,1.4626144187363852,1.9264954482959178,0,2025-11-19
673,1.9372000122070312,1.6730538634956524,2.16955032788244,0,2025-11-20
674,2.3458333810170493,1.697824766211505,2.1178850266869667,0,2025-11-21
675,2.5076000595092776,1.9124777288996477,2.173069850978543,0,2025-11-24
676,2.6265384600712705,1.6456530212454663,2.1848765385362823,0,2025-11-25
677,2.5485713481903076,1.282318397028488,1.6989676099957998,0,2025-11-26
678,2.1717242865726867,0.8893486697771044,1.174753612559074,0,2025-11-27
679,2.1689657342844995,0.5706514922466865,0.751678632942693,0,2025-11-28
680,1.869000212351481,0.4837662583280556,0.5956482828564653,0,2025-12-01
681,2.2864002609252925,0.48551475455314264,0.6117168338847421,0,2025-12-02
682,2.0919233835660487,0.4671583444888303,0.602228894096816,0,2025-12-03
683,1.9125928172358755,0.46042205466144354,0.5948784113654904,0,2025-12-04
684,1.547000153859456,0.4799884534454431,0.6115323094006815,0,2025-12-05
685,1.380322794760427,0.499638529822126,0.6355994470126626,0,2025-12-08
686,1.4103228046048073,0.5524337015915949,0.6943018501251731,0,2025-12-09
687,1.4964517777965916,0.5556558029777878,0.6943663415167505,0,2025-12-10
688,2.263600082397461,0.550210297442583,0.6719554178373385,0,2025-12-11
689,2.2008000946044923,0.5582919772125993,0.6814972428999322,0,2025-12-12
690,2.0437036796852395,0.771540861775183,0.8806422986385045,0,2025-12-15
691,1.930370366131818,1.0257159588456561,1.393960131319954,0,2025-12-16
692,1.8403845200171838,1.207122049777042,1.6143329110139084,0,2025-12-17
693,1.719999936910776,1.4250455245003064,1.8274709288618651,0,2025-12-18
694,1.401153894571158,1.4721067057358583,1.8867985195556676,0,2025-12-19
695,1.088076994969295,1.4831304206248928,1.8457366388962453,0,2025-12-22
696,0.8548275191208413,1.442512312294779,1.631158907519802,0,2025-12-23
697,0.7563332875569662,1.4767317386992787,1.805188554595776,0,2025-12-24
698,0.7106248736381529,1.3410794572801938,1.7316657036199603,0,2025-12-25
699,0.7258618453453325,1.2207680325048218,1.5657396844803189,0,2025-12-26
700,0.6919997533162434,1.0874754360029022,1.3712679741216127,0,2025-12-29
701,0.6361287947623956,1.051385100377363,1.2628257883783691,0,2025-12-30
