date,is_event,concept,sign_score,positive_mass,mean_dd,cam_weighted_pos_mass
2023-12-19,0,0,0.0,0.0,-0.0005294807948232167,0.0
2023-12-20,0,0,0.0,0.0,-0.0004732242222376851,0.0
2023-12-21,0,0,0.0,0.0,-0.000471381677013891,0.0
2023-12-22,0,0,0.0,0.0,-0.0005403429698672288,0.0
2023-12-25,0,0,0.0,0.0,-0.0006731779654205827,0.0
2023-12-26,0,0,0.0,0.0,-0.0006792850103574625,0.0
2023-12-27,0,0,0.0,0.0,-0.0006825582712403521,0.0
2023-12-28,0,0,0.0,0.0,-0.0006906510982642453,0.0
2023-12-29,0,0,0.0,0.0,-0.0006958074685169616,0.0
2024-01-01,0,0,0.0,0.0,-0.0007027705757219418,0.0
2024-01-02,0,0,0.0,0.0,-0.0006527036288335203,0.0
2024-01-03,0,0,0.0,0.0,-0.0007249128618860964,0.0
2024-01-04,0,0,0.0,0.0,-0.000677781232789016,0.0
2024-01-05,0,0,0.0,0.0,-0.0007697012261317843,0.0
2024-01-08,0,0,0.0,0.0,-0.000968778904882981,0.0
2024-01-09,0,0,0.0,0.0,-0.0009574042929439728,0.0
2024-01-10,0,0,0.0,0.0,-0.0009060943814372675,0.0
2024-01-11,0,0,0.0,0.0,-0.0008669016845750778,0.0
2024-01-12,0,0,0.0,0.0,-0.0008070927662928266,0.0
2024-01-15,0,0,0.0,0.0,-0.0008380441522370862,0.0
2024-01-16,0,0,0.0,0.0,-0.0007701484837926969,0.0
2024-01-17,0,0,0.0,0.0,-0.000690832872894791,0.0
2024-01-18,0,0,0.0,0.0,-0.0006515540828069393,0.0
2024-01-19,0,0,0.0,0.0,-0.000848698249757442,0.0
2024-01-22,0,0,0.0,0.0,-0.0010591124888414927,0.0
2024-01-23,0,0,0.0,0.0,-0.0010586197056993221,0.0
2024-01-24,0,0,0.0,0.0,-0.0010782187898265706,0.0
2024-01-25,0,0,0.0,0.0,-0.0010469185969777216,0.0
2024-01-26,0,0,0.0,0.0,-0.0010294181871616875,0.0
2024-01-29,0,0,0.0,0.0,-0.0009793545071222682,0.0
2024-01-30,0,0,0.0,0.0,-0.0009392606411654728,0.0
2024-01-31,0,0,0.0,0.0,-0.0009385137863413264,0.0
2024-02-01,0,0,0.0,0.0,-0.0007785787442464108,0.0
2024-02-02,0,0,0.0,0.0,-0.0007621870956665641,0.0
2024-02-05,0,0,0.0,0.0,-0.0009670599500345083,0.0
2024-02-06,0,0,0.0,0.0,-0.0009686172445428088,0.0
2024-02-07,0,0,0.0,0.0,-0.0009499129061486033,0.0
2024-02-08,0,0,0.0,0.0,-0.000877838516746019,0.0
2024-02-09,0,0,0.0,0.0,-0.0007224765979574692,0.0
2024-02-12,0,0,0.0,0.0,-0.0005995182265576229,0.0
2024-02-13,0,0,0.0,0.0,-0.0008603375326286432,0.0
2024-02-14,0,0,0.0,0.0,-0.0009015659882890071,0.0
2024-02-15,0,0,0.0,0.0,-0.0008691763848066216,0.0
2024-02-16,0,0,0.0,0.0,-0.0010768774139575119,0.0
2024-02-19,0,0,0.0,0.0,-0.001107194264878561,0.0
2024-02-20,0,0,0.0,0.0,-0.0011166847733715306,0.0
2024-02-21,0,0,0.0,0.0,-0.0009316549974149734,0.0
2024-02-22,0,0,0.0,0.0,-0.0009892456168505287,0.0
2024-02-23,0,0,0.0,0.0,-0.0012391651627383737,0.0
2024-02-26,0,0,0.0,0.0,-0.0012175780015002506,0.0
2024-02-27,0,0,0.0,0.0,-0.0012134705787196676,0.0
2024-02-28,0,0,0.0,0.0,-0.001206179222633283,0.0
2024-02-29,0,0,0.0,0.0,-0.0012129016045858401,0.0
2024-03-01,0,0,0.0,0.0,-0.0012151157224045517,0.0
2024-03-04,0,1,0.0,0.0,-0.0012467309588928418,0.0
2024-03-05,0,0,0.0,0.0,-0.001252058694467004,0.0
2024-03-06,0,0,0.0,0.0,-0.0012281905168373204,0.0
2024-03-07,0,0,0.0,0.0,-0.0011811766875332655,0.0
